FTHG,FTAG,HomeStreak5,AwayStreak5,HomeStreak3,AwayStreak3,PointsHome,PointsAway,HomeResult5,AwayResult5,AwayScored,AwayConceded,HomeConceded,HomeScored,DifH,DifA,DifPoints,HV5,AV5,HV3,AV3,Result_is_A,Result_is_D,Result_is_H
0.42857142857142855,0.0,0.2,0.2,0.2,0.2,0.03260869565217391,0.03296703296703297,0.0,0.2,0.03125,0.054945054945054944,0.021739130434782608,0.02040816326530612,0.0,-0.03278688524590164,0.0,0,0,0,0,0,0,1
0.42857142857142855,0.0,0.2,0.2,0.2,0.2,0.043478260869565216,0.04395604395604396,0.16666666666666666,0.26666666666666666,0.010416666666666666,0.0,0.03260869565217391,0.04081632653061224,0.01639344262295082,0.01639344262295082,0.0,0,0,0,0,0,0,1
0.14285714285714285,0.14285714285714285,0.4,0.0,0.4,0.0,0.06521739130434782,0.0,0.0,0.0,0.0,0.04395604395604396,0.010869565217391304,0.05102040816326531,0.06557377049180328,-0.06557377049180328,0.08955223880597014,0,0,0,0,0,1,0
0.14285714285714285,0.2857142857142857,0.2,0.2,0.2,0.2,0.03260869565217391,0.04395604395604396,0.0,0.26666666666666666,0.03125,0.02197802197802198,0.021739130434782608,0.02040816326530612,0.0,0.01639344262295082,-0.014925373134328358,0,0,0,0,1,0,0
0.14285714285714285,0.14285714285714285,0.0,0.4,0.0,0.4,0.010869565217391304,0.06593406593406594,0.16666666666666666,0.4,0.041666666666666664,0.0,0.05434782608695652,0.030612244897959183,-0.03278688524590164,0.06557377049180328,-0.07462686567164178,0,0,0,0,0,1,0
0.42857142857142855,0.2857142857142857,0.2,0.4,0.2,0.4,0.03260869565217391,0.06593406593406594,0.0,0.4,0.041666666666666664,0.02197802197802198,0.043478260869565216,0.04081632653061224,0.0,0.03278688524590164,-0.04477611940298507,0,0,0,0,0,0,1
0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.010869565217391304,0.01098901098901099,0.16666666666666666,0.06666666666666667,0.0,0.01098901098901099,0.021739130434782608,0.01020408163265306,-0.01639344262295082,-0.01639344262295082,0.0,0,0,0,0,0,1,0
0.14285714285714285,0.42857142857142855,0.0,0.0,0.0,0.0,0.010869565217391304,0.01098901098901099,0.16666666666666666,0.06666666666666667,0.041666666666666664,0.07692307692307693,0.05434782608695652,0.01020408163265306,-0.06557377049180328,-0.04918032786885246,0.0,0,0,0,0,1,0,0
0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.3333333333333333,0.0,0.020833333333333332,0.06593406593406594,0.06521739130434782,0.04081632653061224,-0.03278688524590164,-0.06557377049180328,0.029850746268656716,0,0,0,0,0,0,1
0.0,0.0,0.4,0.4,0.4,0.4,0.06521739130434782,0.06593406593406594,0.0,0.4,0.052083333333333336,0.02197802197802198,0.03260869565217391,0.061224489795918366,0.04918032786885246,0.04918032786885246,0.0,0,0,0,0,0,1,0
0.2857142857142857,0.14285714285714285,0.4,0.2,0.4,0.2,0.07608695652173914,0.04395604395604396,0.16666666666666666,0.26666666666666666,0.0625,0.054945054945054944,0.03260869565217391,0.05102040816326531,0.03278688524590164,0.01639344262295082,0.04477611940298507,0,0,0,0,0,0,1
0.0,0.0,0.4,0.4,0.4,0.4,0.06521739130434782,0.07692307692307693,0.0,0.4666666666666667,0.052083333333333336,0.01098901098901099,0.05434782608695652,0.061224489795918366,0.01639344262295082,0.06557377049180328,-0.014925373134328358,0,0,0,0,0,1,0
0.14285714285714285,0.14285714285714285,0.2,0.4,0.2,0.4,0.043478260869565216,0.07692307692307693,0.16666666666666666,0.4666666666666667,0.0625,0.02197802197802198,0.03260869565217391,0.01020408163265306,-0.03278688524590164,0.06557377049180328,-0.04477611940298507,0,0,0,0,0,1,0
0.2857142857142857,0.14285714285714285,0.2,0.4,0.2,0.4,0.043478260869565216,0.07692307692307693,0.16666666666666666,0.4666666666666667,0.07291666666666667,0.03296703296703297,0.043478260869565216,0.04081632653061224,0.0,0.06557377049180328,-0.04477611940298507,0,0,0,0,0,0,1
0.0,0.0,0.2,0.4,0.2,0.4,0.043478260869565216,0.06593406593406594,0.16666666666666666,0.4,0.07291666666666667,0.06593406593406594,0.05434782608695652,0.05102040816326531,0.0,0.01639344262295082,-0.029850746268656716,0,0,0,0,0,1,0
0.0,0.14285714285714285,0.2,0.0,0.2,0.0,0.03260869565217391,0.02197802197802198,0.0,0.13333333333333333,0.020833333333333332,0.03296703296703297,0.08695652173913043,0.030612244897959183,-0.08196721311475409,-0.01639344262295082,0.014925373134328358,0,0,0,0,1,0,0
0.42857142857142855,0.0,0.0,0.2,0.0,0.2,0.021739130434782608,0.03296703296703297,0.3333333333333333,0.2,0.03125,0.04395604395604396,0.021739130434782608,0.01020408163265306,-0.01639344262295082,-0.01639344262295082,-0.014925373134328358,0,0,0,0,0,0,1
0.0,0.42857142857142855,0.2,0.4,0.2,0.4,0.043478260869565216,0.07692307692307693,0.16666666666666666,0.4666666666666667,0.0625,0.03296703296703297,0.08695652173913043,0.07142857142857142,-0.01639344262295082,0.04918032786885246,-0.04477611940298507,0,0,0,0,1,0,0
0.42857142857142855,0.14285714285714285,0.2,0.6,0.2,0.6,0.05434782608695652,0.10989010989010989,0.3333333333333333,0.6666666666666666,0.07291666666666667,0.04395604395604396,0.03260869565217391,0.030612244897959183,0.0,0.04918032786885246,-0.07462686567164178,0,0,0,0,0,0,1
0.0,0.0,0.0,0.4,0.0,0.4,0.0,0.07692307692307693,0.0,0.4666666666666667,0.0625,0.054945054945054944,0.07608695652173914,0.02040816326530612,-0.08196721311475409,0.01639344262295082,-0.1044776119402985,0,0,0,0,0,1,0
0.14285714285714285,0.2857142857142857,0.4,0.2,0.4,0.2,0.07608695652173914,0.054945054945054944,0.16666666666666666,0.3333333333333333,0.052083333333333336,0.054945054945054944,0.021739130434782608,0.05102040816326531,0.04918032786885246,0.0,0.029850746268656716,0,0,0,0,1,0,0
0.2857142857142857,0.0,0.4,0.2,0.4,0.2,0.08695652173913043,0.054945054945054944,0.3333333333333333,0.3333333333333333,0.052083333333333336,0.06593406593406594,0.03260869565217391,0.07142857142857142,0.06557377049180328,-0.01639344262295082,0.04477611940298507,0,0,0,0,0,0,1
0.0,0.2857142857142857,0.2,0.4,0.2,0.4,0.03260869565217391,0.07692307692307693,0.0,0.4666666666666667,0.0625,0.054945054945054944,0.07608695652173914,0.030612244897959183,-0.06557377049180328,0.01639344262295082,-0.05970149253731343,0,0,0,0,1,0,0
0.42857142857142855,0.42857142857142855,0.2,0.2,0.2,0.2,0.043478260869565216,0.054945054945054944,0.16666666666666666,0.3333333333333333,0.020833333333333332,0.04395604395604396,0.07608695652173914,0.07142857142857142,0.0,-0.03278688524590164,-0.014925373134328358,0,0,0,0,0,1,0
0.2857142857142857,0.0,0.4,0.2,0.4,0.2,0.07608695652173914,0.054945054945054944,0.16666666666666666,0.3333333333333333,0.041666666666666664,0.02197802197802198,0.06521739130434782,0.07142857142857142,0.01639344262295082,0.03278688524590164,0.029850746268656716,0,0,0,0,0,0,1
0.42857142857142855,0.14285714285714285,0.2,0.4,0.2,0.4,0.03260869565217391,0.07692307692307693,0.0,0.4666666666666667,0.08333333333333333,0.054945054945054944,0.09782608695652174,0.030612244897959183,-0.09836065573770492,0.04918032786885246,-0.05970149253731343,0,0,0,0,0,0,1
0.2857142857142857,0.0,0.4,0.0,0.4,0.0,0.08695652173913043,0.01098901098901099,0.3333333333333333,0.06666666666666667,0.020833333333333332,0.08791208791208792,0.010869565217391304,0.05102040816326531,0.06557377049180328,-0.09836065573770492,0.1044776119402985,0,0,0,0,0,0,1
0.2857142857142857,0.14285714285714285,0.2,0.2,0.2,0.2,0.06521739130434782,0.04395604395604396,0.5,0.26666666666666666,0.07291666666666667,0.12087912087912088,0.07608695652173914,0.05102040816326531,-0.03278688524590164,-0.06557377049180328,0.029850746268656716,0,0,0,0,0,0,1
0.42857142857142855,0.0,0.2,0.6,0.2,0.6,0.05434782608695652,0.10989010989010989,0.3333333333333333,0.6666666666666666,0.09375,0.06593406593406594,0.08695652173913043,0.05102040816326531,-0.04918032786885246,0.04918032786885246,-0.07462686567164178,0,0,0,0,0,0,1
0.14285714285714285,0.2857142857142857,0.6,0.4,0.6,0.4,0.10869565217391304,0.06593406593406594,0.16666666666666666,0.4,0.0625,0.10989010989010989,0.03260869565217391,0.09183673469387756,0.09836065573770492,-0.06557377049180328,0.05970149253731343,0,0,0,0,1,0,0
0.0,0.0,0.6,0.6,0.6,0.6,0.10869565217391304,0.12087912087912088,0.16666666666666666,0.7333333333333333,0.07291666666666667,0.01098901098901099,0.07608695652173914,0.08163265306122448,0.01639344262295082,0.09836065573770492,-0.014925373134328358,0,0,0,0,0,1,0
0.0,0.0,0.6,0.2,0.6,0.2,0.10869565217391304,0.054945054945054944,0.16666666666666666,0.3333333333333333,0.041666666666666664,0.04395604395604396,0.05434782608695652,0.08163265306122448,0.04918032786885246,0.0,0.07462686567164178,0,0,0,0,0,1,0
0.0,0.0,0.0,0.4,0.0,0.4,0.010869565217391304,0.07692307692307693,0.16666666666666666,0.4666666666666667,0.0625,0.04395604395604396,0.07608695652173914,0.02040816326530612,-0.08196721311475409,0.03278688524590164,-0.08955223880597014,0,0,0,0,0,1,0
0.0,0.0,0.4,0.6,0.4,0.6,0.08695652173913043,0.12087912087912088,0.3333333333333333,0.7333333333333333,0.09375,0.03296703296703297,0.05434782608695652,0.061224489795918366,0.01639344262295082,0.09836065573770492,-0.04477611940298507,0,0,0,0,0,1,0
0.0,0.0,0.4,0.2,0.4,0.2,0.07608695652173914,0.03296703296703297,0.16666666666666666,0.2,0.03125,0.0989010989010989,0.08695652173913043,0.09183673469387756,0.01639344262295082,-0.09836065573770492,0.05970149253731343,0,0,0,0,0,1,0
0.2857142857142857,0.14285714285714285,0.4,0.4,0.4,0.4,0.08695652173913043,0.08791208791208792,0.3333333333333333,0.5333333333333333,0.0625,0.04395604395604396,0.06521739130434782,0.07142857142857142,0.01639344262295082,0.03278688524590164,0.0,0,0,0,0,0,0,1
0.0,0.2857142857142857,0.2,0.0,0.2,0.0,0.05434782608695652,0.01098901098901099,0.3333333333333333,0.06666666666666667,0.020833333333333332,0.10989010989010989,0.10869565217391304,0.10204081632653061,0.0,-0.13114754098360656,0.05970149253731343,0,0,0,0,1,0,0
0.2857142857142857,0.2857142857142857,0.4,0.2,0.4,0.2,0.08695652173913043,0.0989010989010989,0.16666666666666666,0.4,0.07291666666666667,0.08791208791208792,0.043478260869565216,0.061224489795918366,0.03278688524590164,-0.01639344262295082,-0.014925373134328358,0,0,0,0,0,1,0
0.2857142857142857,0.2857142857142857,0.6,0.4,0.6,0.4,0.13043478260869565,0.08791208791208792,0.3333333333333333,0.4666666666666667,0.09375,0.08791208791208792,0.03260869565217391,0.09183673469387756,0.09836065573770492,0.01639344262295082,0.05970149253731343,0,0,0,0,0,1,0
0.0,0.2857142857142857,0.0,0.4,0.0,0.4,0.043478260869565216,0.12087912087912088,0.16666666666666666,0.5333333333333333,0.09375,0.07692307692307693,0.10869565217391304,0.04081632653061224,-0.09836065573770492,0.03278688524590164,-0.1044776119402985,0,0,0,0,1,0,0
0.0,0.0,0.6,0.6,0.6,0.6,0.11956521739130435,0.10989010989010989,0.16666666666666666,0.6666666666666666,0.10416666666666667,0.054945054945054944,0.05434782608695652,0.08163265306122448,0.04918032786885246,0.08196721311475409,0.014925373134328358,0,0,0,0,0,1,0
0.14285714285714285,0.0,0.2,0.4,0.2,0.4,0.043478260869565216,0.0989010989010989,0.16666666666666666,0.5333333333333333,0.0625,0.054945054945054944,0.14130434782608695,0.08163265306122448,-0.08196721311475409,0.01639344262295082,-0.07462686567164178,0,0,0,0,0,0,1
0.42857142857142855,0.5714285714285714,0.2,0.2,0.2,0.2,0.043478260869565216,0.08791208791208792,0.0,0.3333333333333333,0.08333333333333333,0.08791208791208792,0.09782608695652174,0.030612244897959183,-0.09836065573770492,0.0,-0.05970149253731343,0,0,0,0,1,0,0
0.14285714285714285,0.2857142857142857,0.4,0.6,0.4,0.6,0.09782608695652174,0.12087912087912088,0.0,0.6666666666666666,0.08333333333333333,0.07692307692307693,0.11956521739130435,0.08163265306122448,-0.04918032786885246,0.01639344262295082,-0.029850746268656716,0,0,0,0,1,0,0
0.14285714285714285,0.0,0.4,0.6,0.4,0.6,0.08695652173913043,0.10989010989010989,0.3333333333333333,0.6666666666666666,0.09375,0.0989010989010989,0.06521739130434782,0.07142857142857142,0.01639344262295082,0.0,-0.029850746268656716,0,0,0,0,0,0,1
0.2857142857142857,0.0,0.2,0.0,0.2,0.0,0.06521739130434782,0.02197802197802198,0.3333333333333333,0.06666666666666667,0.020833333333333332,0.07692307692307693,0.043478260869565216,0.04081632653061224,0.0,-0.08196721311475409,0.05970149253731343,0,0,0,0,0,0,1
0.42857142857142855,0.0,0.6,0.2,0.6,0.2,0.13043478260869565,0.054945054945054944,0.3333333333333333,0.3333333333333333,0.10416666666666667,0.13186813186813187,0.010869565217391304,0.07142857142857142,0.09836065573770492,-0.03278688524590164,0.1044776119402985,0,0,0,0,0,0,1
0.2857142857142857,0.14285714285714285,0.6,0.4,0.6,0.4,0.14130434782608695,0.0989010989010989,0.3333333333333333,0.4666666666666667,0.08333333333333333,0.06593406593406594,0.05434782608695652,0.11224489795918367,0.09836065573770492,0.03278688524590164,0.05970149253731343,0,0,0,0,0,0,1
0.14285714285714285,0.14285714285714285,0.6,0.2,0.6,0.2,0.15217391304347827,0.07692307692307693,0.16666666666666666,0.26666666666666666,0.09375,0.14285714285714285,0.08695652173913043,0.10204081632653061,0.03278688524590164,-0.06557377049180328,0.1044776119402985,0,0,0,0,0,1,0
0.14285714285714285,0.14285714285714285,0.0,0.6,0.0,0.6,0.021739130434782608,0.13186813186813187,0.16666666666666666,0.6666666666666666,0.08333333333333333,0.054945054945054944,0.09782608695652174,0.02040816326530612,-0.11475409836065574,0.04918032786885246,-0.14925373134328357,0,0,0,0,0,1,0
0.0,0.14285714285714285,0.4,0.0,0.4,0.0,0.09782608695652174,0.04395604395604396,0.3333333333333333,0.06666666666666667,0.041666666666666664,0.13186813186813187,0.06521739130434782,0.061224489795918366,0.0,-0.13114754098360656,0.07462686567164178,0,0,0,0,1,0,0
0.2857142857142857,0.14285714285714285,0.4,0.4,0.4,0.4,0.09782608695652174,0.12087912087912088,0.16666666666666666,0.5333333333333333,0.08333333333333333,0.06593406593406594,0.10869565217391304,0.11224489795918367,0.01639344262295082,0.03278688524590164,-0.029850746268656716,0,0,0,0,0,0,1
0.14285714285714285,0.14285714285714285,0.4,0.2,0.4,0.2,0.15217391304347827,0.10989010989010989,0.3333333333333333,0.4,0.09375,0.10989010989010989,0.07608695652173914,0.11224489795918367,0.06557377049180328,-0.01639344262295082,0.05970149253731343,0,0,0,0,0,1,0
0.5714285714285714,0.14285714285714285,0.2,0.4,0.2,0.4,0.11956521739130435,0.0989010989010989,0.3333333333333333,0.4,0.09375,0.14285714285714285,0.11956521739130435,0.12244897959183673,0.01639344262295082,-0.06557377049180328,0.029850746268656716,0,0,0,0,0,0,1
0.2857142857142857,0.0,0.6,0.6,0.6,0.6,0.11956521739130435,0.16483516483516483,0.16666666666666666,0.7333333333333333,0.10416666666666667,0.01098901098901099,0.05434782608695652,0.10204081632653061,0.08196721311475409,0.14754098360655737,-0.05970149253731343,0,0,0,0,0,0,1
0.14285714285714285,0.14285714285714285,0.2,0.2,0.2,0.2,0.05434782608695652,0.0989010989010989,0.3333333333333333,0.3333333333333333,0.0625,0.04395604395604396,0.16304347826086957,0.10204081632653061,-0.08196721311475409,0.03278688524590164,-0.05970149253731343,0,0,0,0,0,1,0
0.2857142857142857,0.0,0.6,0.2,0.6,0.2,0.10869565217391304,0.04395604395604396,0.16666666666666666,0.2,0.0625,0.14285714285714285,0.10869565217391304,0.09183673469387756,-0.01639344262295082,-0.11475409836065574,0.08955223880597014,0,0,0,0,0,0,1
0.2857142857142857,0.14285714285714285,0.2,0.6,0.2,0.6,0.11956521739130435,0.15384615384615385,0.5,0.6666666666666666,0.125,0.054945054945054944,0.11956521739130435,0.10204081632653061,-0.01639344262295082,0.11475409836065574,-0.04477611940298507,0,0,0,0,0,0,1
0.14285714285714285,0.2857142857142857,0.2,0.6,0.2,0.6,0.08695652173913043,0.17582417582417584,0.16666666666666666,0.7333333333333333,0.13541666666666666,0.06593406593406594,0.15217391304347827,0.10204081632653061,-0.06557377049180328,0.11475409836065574,-0.11940298507462686,0,0,0,0,1,0,0
0.2857142857142857,0.42857142857142855,0.4,0.2,0.4,0.2,0.11956521739130435,0.15384615384615385,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.13186813186813187,0.08695652173913043,0.09183673469387756,0.01639344262295082,0.06557377049180328,-0.04477611940298507,0,0,0,0,1,0,0
0.42857142857142855,0.14285714285714285,0.0,0.6,0.0,0.6,0.07608695652173914,0.16483516483516483,0.16666666666666666,0.6666666666666666,0.11458333333333333,0.0989010989010989,0.13043478260869565,0.05102040816326531,-0.11475409836065574,0.03278688524590164,-0.11940298507462686,0,0,0,0,0,0,1
0.0,0.42857142857142855,0.6,0.4,0.6,0.4,0.14130434782608695,0.16483516483516483,0.16666666666666666,0.5333333333333333,0.125,0.08791208791208792,0.06521739130434782,0.09183673469387756,0.04918032786885246,0.06557377049180328,-0.029850746268656716,0,0,0,0,1,0,0
0.14285714285714285,0.0,0.4,0.4,0.4,0.4,0.09782608695652174,0.13186813186813187,0.16666666666666666,0.4666666666666667,0.13541666666666666,0.12087912087912088,0.08695652173913043,0.09183673469387756,0.01639344262295082,0.03278688524590164,-0.04477611940298507,0,0,0,0,0,0,1
0.14285714285714285,0.14285714285714285,0.2,0.2,0.2,0.2,0.043478260869565216,0.06593406593406594,0.0,0.3333333333333333,0.11458333333333333,0.17582417582417584,0.16304347826086957,0.061224489795918366,-0.14754098360655737,-0.08196721311475409,-0.029850746268656716,0,0,0,0,0,1,0
0.2857142857142857,0.0,0.4,0.0,0.4,0.0,0.09782608695652174,0.03296703296703297,0.0,0.06666666666666667,0.03125,0.10989010989010989,0.18478260869565216,0.10204081632653061,-0.11475409836065574,-0.11475409836065574,0.08955223880597014,0,0,0,0,0,0,1
0.5714285714285714,0.14285714285714285,0.2,0.4,0.2,0.4,0.10869565217391304,0.0989010989010989,0.3333333333333333,0.5333333333333333,0.0625,0.07692307692307693,0.05434782608695652,0.07142857142857142,0.03278688524590164,-0.01639344262295082,0.014925373134328358,0,0,0,0,0,0,1
0.14285714285714285,0.0,0.6,0.6,0.6,0.6,0.16304347826086957,0.14285714285714285,0.3333333333333333,0.6666666666666666,0.11458333333333333,0.10989010989010989,0.03260869565217391,0.10204081632653061,0.11475409836065574,0.01639344262295082,0.029850746268656716,0,0,0,0,0,0,1
0.0,0.2857142857142857,0.2,0.4,0.2,0.4,0.07608695652173914,0.12087912087912088,0.3333333333333333,0.5333333333333333,0.11458333333333333,0.12087912087912088,0.18478260869565216,0.12244897959183673,-0.08196721311475409,0.0,-0.05970149253731343,0,0,0,0,1,0,0
0.42857142857142855,0.14285714285714285,0.6,0.0,0.6,0.0,0.14130434782608695,0.10989010989010989,0.16666666666666666,0.06666666666666667,0.08333333333333333,0.14285714285714285,0.11956521739130435,0.11224489795918367,0.0,-0.08196721311475409,0.04477611940298507,0,0,0,0,0,0,1
0.14285714285714285,0.0,0.6,0.6,0.6,0.6,0.16304347826086957,0.14285714285714285,0.16666666666666666,0.6666666666666666,0.09375,0.0989010989010989,0.13043478260869565,0.12244897959183673,0.0,0.0,0.029850746268656716,0,0,0,0,0,0,1
0.0,0.14285714285714285,0.0,0.2,0.0,0.2,0.03260869565217391,0.054945054945054944,0.16666666666666666,0.2,0.07291666666666667,0.17582417582417584,0.13043478260869565,0.030612244897959183,-0.14754098360655737,-0.14754098360655737,-0.029850746268656716,0,0,0,0,1,0,0
0.14285714285714285,0.0,0.4,0.4,0.4,0.4,0.09782608695652174,0.13186813186813187,0.3333333333333333,0.4666666666666667,0.10416666666666667,0.08791208791208792,0.11956521739130435,0.07142857142857142,-0.06557377049180328,0.03278688524590164,-0.04477611940298507,0,0,0,0,0,0,1
0.14285714285714285,0.0,0.4,0.4,0.4,0.4,0.1956521739130435,0.13186813186813187,0.3333333333333333,0.4,0.125,0.18681318681318682,0.08695652173913043,0.15306122448979592,0.11475409836065574,-0.08196721311475409,0.08955223880597014,0,0,0,0,0,0,1
0.5714285714285714,0.0,0.2,0.2,0.2,0.2,0.18478260869565216,0.15384615384615385,0.3333333333333333,0.4,0.125,0.13186813186813187,0.15217391304347827,0.19387755102040816,0.08196721311475409,0.0,0.04477611940298507,0,0,0,0,0,0,1
0.2857142857142857,0.14285714285714285,0.6,0.2,0.6,0.2,0.1956521739130435,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.11458333333333333,0.06593406593406594,0.03260869565217391,0.11224489795918367,0.13114754098360656,0.08196721311475409,0.07462686567164178,0,0,0,0,0,0,1
0.0,0.0,0.4,0.2,0.4,0.2,0.13043478260869565,0.21978021978021978,0.16666666666666666,0.3333333333333333,0.23958333333333334,0.15384615384615385,0.09782608695652174,0.10204081632653061,0.01639344262295082,0.14754098360655737,-0.11940298507462686,0,0,0,0,0,1,0
0.2857142857142857,0.14285714285714285,0.2,0.6,0.2,0.6,0.08695652173913043,0.14285714285714285,0.16666666666666666,0.6666666666666666,0.09375,0.10989010989010989,0.17391304347826086,0.11224489795918367,-0.08196721311475409,-0.01639344262295082,-0.07462686567164178,0,0,0,0,0,0,1
0.0,0.0,0.6,0.4,0.6,0.4,0.15217391304347827,0.23076923076923078,0.16666666666666666,0.5333333333333333,0.16666666666666666,0.08791208791208792,0.07608695652173914,0.1326530612244898,0.09836065573770492,0.13114754098360656,-0.1044776119402985,0,0,0,0,0,1,0
0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.10869565217391304,0.03296703296703297,0.16666666666666666,0.06666666666666667,0.03125,0.14285714285714285,0.17391304347826086,0.09183673469387756,-0.11475409836065574,-0.16393442622950818,0.1044776119402985,0,0,0,0,1,0,0
0.14285714285714285,0.2857142857142857,0.2,0.4,0.2,0.4,0.15217391304347827,0.13186813186813187,0.5,0.5333333333333333,0.08333333333333333,0.12087912087912088,0.17391304347826086,0.12244897959183673,-0.06557377049180328,-0.04918032786885246,0.029850746268656716,0,0,0,0,1,0,0
